target,model,finger_print_method,optimized_for,metric,metric_type,metric_value,n_samples,n_correct,n_incorrect,parameters,resampling
SR-MMP,XGBoost,rdkit,f1_weighted,accuracy,train,0.7640165441176471,4352.0,3325.0,1027.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 8, 'subsample': 0.8}",none
SR-MMP,XGBoost,rdkit,f1_weighted,f1_weighted,train,0.7898834092266643,4352.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 8, 'subsample': 0.8}",none
SR-MMP,XGBoost,rdkit,f1_weighted,f1_macro,train,0.7123108386722117,4352.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 8, 'subsample': 0.8}",none
SR-MMP,XGBoost,rdkit,f1_weighted,roc_auc,train,0.9373430583929179,4352.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 8, 'subsample': 0.8}",none
SR-MMP,XGBoost,rdkit,f1_weighted,pr_auc,train,0.7939169188976348,4352.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 8, 'subsample': 0.8}",none
SR-MMP,XGBoost,rdkit,f1_weighted,n,train,4352.0,4352.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 8, 'subsample': 0.8}",none
SR-MMP,XGBoost,rdkit,f1_weighted,accuracy,test,0.772785622593068,779.0,602.0,177.0,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 8, 'subsample': 0.8}",none
SR-MMP,XGBoost,rdkit,f1_weighted,f1_weighted,test,0.8078131480882261,779.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 8, 'subsample': 0.8}",none
SR-MMP,XGBoost,rdkit,f1_weighted,f1_macro,test,0.6619893362750506,779.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 8, 'subsample': 0.8}",none
SR-MMP,XGBoost,rdkit,f1_weighted,roc_auc,test,0.8557223035627136,779.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 8, 'subsample': 0.8}",none
SR-MMP,XGBoost,rdkit,f1_weighted,pr_auc,test,0.4003022155369358,779.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 8, 'subsample': 0.8}",none
SR-MMP,XGBoost,rdkit,f1_weighted,n,test,779.0,779.0,,,"{'colsample_bytree': 0.8, 'learning_rate': 0.05, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 100, 'scale_pos_weight': 8, 'subsample': 0.8}",none
SR-MMP,BernoulliNB,rdkit,f1_weighted,selection,val,0.625382276012592,1553.0,,,{'alpha': 0.1},random_over
SR-MMP,BernoulliNB,rdkit,f1_weighted,n,val,1553.0,1553.0,,,{'alpha': 0.1},random_over
SR-MMP,BernoulliNB,rdkit,f1_weighted,accuracy,val,0.9510624597553125,1553.0,1477.0000000000002,75.99999999999977,{'alpha': 0.1},random_over
SR-MMP,BernoulliNB,rdkit,f1_weighted,f1_weighted,val,0.9394576029708154,1553.0,,,{'alpha': 0.1},random_over
SR-MMP,BernoulliNB,rdkit,f1_weighted,f1_macro,val,0.737136086662153,1553.0,,,{'alpha': 0.1},random_over
SR-MMP,BernoulliNB,rdkit,f1_weighted,roc_auc,val,0.851224656498787,1553.0,,,{'alpha': 0.1},random_over
SR-MMP,BernoulliNB,rdkit,f1_weighted,pr_auc,val,0.625382276012592,1553.0,,,{'alpha': 0.1},random_over
SR-MMP,BernoulliNB,rdkit,f1_weighted,accuracy,train,0.6419943820224719,7120.0,4571.0,2549.0,{'alpha': 0.1},random_over
SR-MMP,BernoulliNB,rdkit,f1_weighted,f1_weighted,train,0.6408665571891783,7120.0,,,{'alpha': 0.1},random_over
SR-MMP,BernoulliNB,rdkit,f1_weighted,f1_macro,train,0.6408665571891783,7120.0,,,{'alpha': 0.1},random_over
SR-MMP,BernoulliNB,rdkit,f1_weighted,roc_auc,train,0.7091220726549678,7120.0,,,{'alpha': 0.1},random_over
SR-MMP,BernoulliNB,rdkit,f1_weighted,pr_auc,train,0.6658115451054555,7120.0,,,{'alpha': 0.1},random_over
SR-MMP,BernoulliNB,rdkit,f1_weighted,n,train,7120.0,7120.0,,,{'alpha': 0.1},random_over
SR-MMP,BernoulliNB,rdkit,f1_weighted,accuracy,test,0.6957637997432606,779.0,542.0,237.0,{'alpha': 0.1},random_over
SR-MMP,BernoulliNB,rdkit,f1_weighted,f1_weighted,test,0.7466921339364169,779.0,,,{'alpha': 0.1},random_over
SR-MMP,BernoulliNB,rdkit,f1_weighted,f1_macro,test,0.5868261864958677,779.0,,,{'alpha': 0.1},random_over
SR-MMP,BernoulliNB,rdkit,f1_weighted,roc_auc,test,0.772503355295266,779.0,,,{'alpha': 0.1},random_over
SR-MMP,BernoulliNB,rdkit,f1_weighted,pr_auc,test,0.2570876240665999,779.0,,,{'alpha': 0.1},random_over
SR-MMP,BernoulliNB,rdkit,f1_weighted,n,test,779.0,779.0,,,{'alpha': 0.1},random_over
SR-MMP,BernoulliNB,rdkit,f1_weighted,selection,val,0.6304568238696621,1553.0,,,{'alpha': 10.0},random_under
SR-MMP,BernoulliNB,rdkit,f1_weighted,n,val,1553.0,1553.0,,,{'alpha': 10.0},random_under
SR-MMP,BernoulliNB,rdkit,f1_weighted,accuracy,val,0.951706374758532,1553.0,1478.0000000000002,74.99999999999977,{'alpha': 10.0},random_under
SR-MMP,BernoulliNB,rdkit,f1_weighted,f1_weighted,val,0.9404829802481212,1553.0,,,{'alpha': 10.0},random_under
SR-MMP,BernoulliNB,rdkit,f1_weighted,f1_macro,val,0.7422030105641986,1553.0,,,{'alpha': 10.0},random_under
SR-MMP,BernoulliNB,rdkit,f1_weighted,roc_auc,val,0.8560098996622898,1553.0,,,{'alpha': 10.0},random_under
SR-MMP,BernoulliNB,rdkit,f1_weighted,pr_auc,val,0.6304568238696621,1553.0,,,{'alpha': 10.0},random_under
SR-MMP,BernoulliNB,rdkit,f1_weighted,accuracy,train,0.6637205387205387,2376.0,1577.0,799.0,{'alpha': 10.0},random_under
SR-MMP,BernoulliNB,rdkit,f1_weighted,f1_weighted,train,0.6690442041511674,2376.0,,,{'alpha': 10.0},random_under
SR-MMP,BernoulliNB,rdkit,f1_weighted,f1_macro,train,0.6347649925978512,2376.0,,,{'alpha': 10.0},random_under
SR-MMP,BernoulliNB,rdkit,f1_weighted,roc_auc,train,0.7067674057494132,2376.0,,,{'alpha': 10.0},random_under
SR-MMP,BernoulliNB,rdkit,f1_weighted,pr_auc,train,0.4964979764290813,2376.0,,,{'alpha': 10.0},random_under
SR-MMP,BernoulliNB,rdkit,f1_weighted,n,train,2376.0,2376.0,,,{'alpha': 10.0},random_under
SR-MMP,BernoulliNB,rdkit,f1_weighted,accuracy,test,0.6919127086007703,779.0,539.0,240.0,{'alpha': 10.0},random_under
SR-MMP,BernoulliNB,rdkit,f1_weighted,f1_weighted,test,0.7436432718514823,779.0,,,{'alpha': 10.0},random_under
SR-MMP,BernoulliNB,rdkit,f1_weighted,f1_macro,test,0.5838230580190191,779.0,,,{'alpha': 10.0},random_under
SR-MMP,BernoulliNB,rdkit,f1_weighted,roc_auc,test,0.7690794289897511,779.0,,,{'alpha': 10.0},random_under
SR-MMP,BernoulliNB,rdkit,f1_weighted,pr_auc,test,0.2519121292871485,779.0,,,{'alpha': 10.0},random_under
SR-MMP,BernoulliNB,rdkit,f1_weighted,n,test,779.0,779.0,,,{'alpha': 10.0},random_under
SR-MMP,DecisionTree,rdkit,f1_weighted,selection,val,0.2110379248337685,1553.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smote
SR-MMP,DecisionTree,rdkit,f1_weighted,n,val,1553.0,1553.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smote
SR-MMP,DecisionTree,rdkit,f1_weighted,accuracy,val,0.9175788795878944,1553.0,1425.0,128.0,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smote
SR-MMP,DecisionTree,rdkit,f1_weighted,f1_weighted,val,0.911759998645124,1553.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smote
SR-MMP,DecisionTree,rdkit,f1_weighted,f1_macro,val,0.6547594236727662,1553.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smote
SR-MMP,DecisionTree,rdkit,f1_weighted,roc_auc,val,0.705634395230606,1553.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smote
SR-MMP,DecisionTree,rdkit,f1_weighted,pr_auc,val,0.2110379248337685,1553.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smote
SR-MMP,DecisionTree,rdkit,f1_weighted,accuracy,train,0.751123595505618,7120.0,5348.0,1772.0,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smote
SR-MMP,DecisionTree,rdkit,f1_weighted,f1_weighted,train,0.7485522959183674,7120.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smote
SR-MMP,DecisionTree,rdkit,f1_weighted,f1_macro,train,0.7485522959183674,7120.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smote
SR-MMP,DecisionTree,rdkit,f1_weighted,roc_auc,train,0.8200127824769601,7120.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smote
SR-MMP,DecisionTree,rdkit,f1_weighted,pr_auc,train,0.7964884409828006,7120.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smote
SR-MMP,DecisionTree,rdkit,f1_weighted,n,train,7120.0,7120.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smote
SR-MMP,DecisionTree,rdkit,f1_weighted,accuracy,test,0.6970474967907574,779.0,543.0,236.0,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smote
SR-MMP,DecisionTree,rdkit,f1_weighted,f1_weighted,test,0.7425567494038271,779.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smote
SR-MMP,DecisionTree,rdkit,f1_weighted,f1_macro,test,0.5401784821017668,779.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smote
SR-MMP,DecisionTree,rdkit,f1_weighted,roc_auc,test,0.5983711566617863,779.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smote
SR-MMP,DecisionTree,rdkit,f1_weighted,pr_auc,test,0.1889196983732197,779.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smote
SR-MMP,DecisionTree,rdkit,f1_weighted,n,test,779.0,779.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smote
SR-MMP,DecisionTree,rdkit,f1_weighted,selection,val,0.2021378193481697,1553.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smoteenn
SR-MMP,DecisionTree,rdkit,f1_weighted,n,val,1553.0,1553.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smoteenn
SR-MMP,DecisionTree,rdkit,f1_weighted,accuracy,val,0.9207984546039922,1553.0,1430.0,123.0,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smoteenn
SR-MMP,DecisionTree,rdkit,f1_weighted,f1_weighted,val,0.9116702191963548,1553.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smoteenn
SR-MMP,DecisionTree,rdkit,f1_weighted,f1_macro,val,0.6428943988603669,1553.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smoteenn
SR-MMP,DecisionTree,rdkit,f1_weighted,roc_auc,val,0.6966734940199699,1553.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smoteenn
SR-MMP,DecisionTree,rdkit,f1_weighted,pr_auc,val,0.2021378193481697,1553.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smoteenn
SR-MMP,DecisionTree,rdkit,f1_weighted,accuracy,train,0.7710359734444959,6477.0,4994.0,1483.0,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smoteenn
SR-MMP,DecisionTree,rdkit,f1_weighted,f1_weighted,train,0.7709334299466171,6477.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smoteenn
SR-MMP,DecisionTree,rdkit,f1_weighted,f1_macro,train,0.7710316944311716,6477.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smoteenn
SR-MMP,DecisionTree,rdkit,f1_weighted,roc_auc,train,0.8501082380312234,6477.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smoteenn
SR-MMP,DecisionTree,rdkit,f1_weighted,pr_auc,train,0.7957458491157953,6477.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smoteenn
SR-MMP,DecisionTree,rdkit,f1_weighted,n,train,6477.0,6477.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smoteenn
SR-MMP,DecisionTree,rdkit,f1_weighted,accuracy,test,0.7188703465982028,779.0,560.0,219.0,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smoteenn
SR-MMP,DecisionTree,rdkit,f1_weighted,f1_weighted,test,0.7564855900497276,779.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smoteenn
SR-MMP,DecisionTree,rdkit,f1_weighted,f1_macro,test,0.5421152220298724,779.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smoteenn
SR-MMP,DecisionTree,rdkit,f1_weighted,roc_auc,test,0.5873825646656905,779.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smoteenn
SR-MMP,DecisionTree,rdkit,f1_weighted,pr_auc,test,0.1910365548599343,779.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smoteenn
SR-MMP,DecisionTree,rdkit,f1_weighted,n,test,779.0,779.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 10}",smoteenn
SR-MMP,RandomForest,rdkit,f1_weighted,selection,val,0.2261833348273964,1553.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",smoten
SR-MMP,RandomForest,rdkit,f1_weighted,n,val,1553.0,1553.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",smoten
SR-MMP,RandomForest,rdkit,f1_weighted,accuracy,val,0.933032839665164,1553.0,1448.9999999999998,104.00000000000023,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",smoten
SR-MMP,RandomForest,rdkit,f1_weighted,f1_weighted,val,0.906117607680996,1553.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",smoten
SR-MMP,RandomForest,rdkit,f1_weighted,f1_macro,val,0.5632072001903896,1553.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",smoten
SR-MMP,RandomForest,rdkit,f1_weighted,roc_auc,val,0.6253611791814491,1553.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",smoten
SR-MMP,RandomForest,rdkit,f1_weighted,pr_auc,val,0.2261833348273964,1553.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",smoten
SR-MMP,RandomForest,rdkit,f1_weighted,accuracy,train,0.8570224719101124,7120.0,6102.0,1018.0,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",smoten
SR-MMP,RandomForest,rdkit,f1_weighted,f1_weighted,train,0.8568705063702277,7120.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",smoten
SR-MMP,RandomForest,rdkit,f1_weighted,f1_macro,train,0.8568705063702278,7120.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",smoten
SR-MMP,RandomForest,rdkit,f1_weighted,roc_auc,train,0.9387129544880698,7120.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",smoten
SR-MMP,RandomForest,rdkit,f1_weighted,pr_auc,train,0.9330870365152474,7120.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",smoten
SR-MMP,RandomForest,rdkit,f1_weighted,n,train,7120.0,7120.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",smoten
SR-MMP,RandomForest,rdkit,f1_weighted,accuracy,test,0.8382541720154044,779.0,653.0,126.0,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",smoten
SR-MMP,RandomForest,rdkit,f1_weighted,f1_weighted,test,0.8343983445130562,779.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",smoten
SR-MMP,RandomForest,rdkit,f1_weighted,f1_macro,test,0.6080612701252236,779.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",smoten
SR-MMP,RandomForest,rdkit,f1_weighted,roc_auc,test,0.7334065397755003,779.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",smoten
SR-MMP,RandomForest,rdkit,f1_weighted,pr_auc,test,0.291197733568527,779.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",smoten
SR-MMP,RandomForest,rdkit,f1_weighted,n,test,779.0,779.0,,,"{'max_depth': 5, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'n_estimators': 100}",smoten
SR-MMP,DecisionTree,rdkit,f1_weighted,selection,val,0.2137554949243541,1553.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 50}",smoten_enn
SR-MMP,DecisionTree,rdkit,f1_weighted,n,val,1553.0,1553.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 50}",smoten_enn
SR-MMP,DecisionTree,rdkit,f1_weighted,accuracy,val,0.9291693496458469,1553.0,1443.0000000000002,109.99999999999977,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 50}",smoten_enn
SR-MMP,DecisionTree,rdkit,f1_weighted,f1_weighted,val,0.908748201744564,1553.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 50}",smoten_enn
SR-MMP,DecisionTree,rdkit,f1_weighted,f1_macro,val,0.5941200509399175,1553.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 50}",smoten_enn
SR-MMP,DecisionTree,rdkit,f1_weighted,roc_auc,val,0.6412774465698645,1553.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 50}",smoten_enn
SR-MMP,DecisionTree,rdkit,f1_weighted,pr_auc,val,0.2137554949243541,1553.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 50}",smoten_enn
SR-MMP,DecisionTree,rdkit,f1_weighted,accuracy,train,0.8058483004304586,6737.0,5429.0,1308.0,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 50}",smoten_enn
SR-MMP,DecisionTree,rdkit,f1_weighted,f1_weighted,train,0.8055501958822465,6737.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 50}",smoten_enn
SR-MMP,DecisionTree,rdkit,f1_weighted,f1_macro,train,0.8046981507929543,6737.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 50}",smoten_enn
SR-MMP,DecisionTree,rdkit,f1_weighted,roc_auc,train,0.8758585673715222,6737.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 50}",smoten_enn
SR-MMP,DecisionTree,rdkit,f1_weighted,pr_auc,train,0.826052234825488,6737.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 50}",smoten_enn
SR-MMP,DecisionTree,rdkit,f1_weighted,n,train,6737.0,6737.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 50}",smoten_enn
SR-MMP,DecisionTree,rdkit,f1_weighted,accuracy,test,0.8023106546854942,779.0,625.0,154.0,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 50}",smoten_enn
SR-MMP,DecisionTree,rdkit,f1_weighted,f1_weighted,test,0.8158131269286556,779.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 50}",smoten_enn
SR-MMP,DecisionTree,rdkit,f1_weighted,f1_macro,test,0.6072354635935044,779.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 50}",smoten_enn
SR-MMP,DecisionTree,rdkit,f1_weighted,roc_auc,test,0.5828300390434358,779.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 50}",smoten_enn
SR-MMP,DecisionTree,rdkit,f1_weighted,pr_auc,test,0.182115070280466,779.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 50}",smoten_enn
SR-MMP,DecisionTree,rdkit,f1_weighted,n,test,779.0,779.0,,,"{'ccp_alpha': 0.01, 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 50}",smoten_enn
SR-MMP,BalancedRandomForest,topological_torsion,f1_weighted,selection,val,0.5804497995102065,1553.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
SR-MMP,BalancedRandomForest,topological_torsion,f1_weighted,n,val,1553.0,1553.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
SR-MMP,BalancedRandomForest,topological_torsion,f1_weighted,accuracy,val,0.951706374758532,1553.0,1478.0000000000002,74.99999999999977,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
SR-MMP,BalancedRandomForest,topological_torsion,f1_weighted,f1_weighted,val,0.9413678362505342,1553.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
SR-MMP,BalancedRandomForest,topological_torsion,f1_weighted,f1_macro,val,0.7484303218407189,1553.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
SR-MMP,BalancedRandomForest,topological_torsion,f1_weighted,roc_auc,val,0.838182582934055,1553.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
SR-MMP,BalancedRandomForest,topological_torsion,f1_weighted,pr_auc,val,0.5804497995102065,1553.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
SR-MMP,BalancedRandomForest,topological_torsion,f1_weighted,accuracy,train,0.8017003676470589,4352.0,3489.0,863.0,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
SR-MMP,BalancedRandomForest,topological_torsion,f1_weighted,f1_weighted,train,0.8190802477152855,4352.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
SR-MMP,BalancedRandomForest,topological_torsion,f1_weighted,f1_macro,train,0.7327112925467907,4352.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
SR-MMP,BalancedRandomForest,topological_torsion,f1_weighted,roc_auc,train,0.8833180825104983,4352.0,,,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'n_estimators': 200}",none
